Spot center intensity Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume,Spot intensity Mean ch1,Spot intensity Std ch1,Spot intensity Min ch1,Spot intensity Max ch1,Spot intensity Median ch1,Spot intensity Sum ch1,Spot quick mean Mean ch1,Spot radius
1177.4320131718646,0.7184102148669531,0.34563043912172414,0.48110457224739434,4.3233987069275885,6.018008398903774,12.50873250027893,1363.264081641323,1050.3426395939086,256.9480633041684,427.0,1772.0,1016.0,413835.0,1050.3426395939086,6.87855362994427
1035.1999448562347,0.7306832990300752,0.3853732710361267,0.5274149163497777,4.658983804129822,6.376201304059171,12.089535404475594,1504.3588360099102,903.2986111111111,179.38064674033458,504.0,1377.0,894.0,390225.0,903.2986111111111,7.1081122472151455
1039.1902881620938,0.6205170036429067,0.3333336422536311,0.5371869590949307,4.627980151459111,7.458264840913864,13.8839275872962,2007.3829813231032,947.0383944153577,167.19884290492638,453.0,1420.0,957.0,542653.0,947.0383944153577,7.825532081035229
972.9915622757995,0.5146479225040025,0.3973487010206057,0.7720787039949928,4.242850819469786,8.244181379041297,10.677902830868346,1564.5155133593091,861.2962025316456,182.17648012133876,376.0,1363.0,872.0,340212.0,861.2962025316456,7.201623645164107
1024.2987086518203,0.6762148813276854,0.47139867413976155,0.6971137239899451,4.673889417119806,6.91184052019538,9.914939675316267,1341.6858122753717,913.9441624365483,193.1444947608433,437.0,1521.0,919.0,360094.0,913.9441624365483,6.84206831345583
1166.7236978288452,0.8984492034056474,0.33333330388811255,0.37100962706025514,4.289741152115371,4.774606216862062,12.869224593157591,1104.1031168275229,1010.8283828382838,194.9671145297032,515.0,1440.0,1022.0,306281.0,1010.8283828382838,6.411707112632911
1234.6555381725434,0.6328441605129861,0.388664818294708,0.6141556524431776,4.242854961053646,6.704423025116278,10.916488350217666,1300.741988961592,1045.6781914893618,279.2135434211373,372.0,2030.0,1010.0,393175.0,1045.6781914893618,6.771748967185162
1151.7597924961638,0.8111744061536873,0.37363331366692826,0.4606078678425891,4.492018969109272,5.537673446095145,12.022533336290344,1252.718591645175,992.4786096256685,270.076135273323,368.0,1737.0,962.0,371187.0,992.4786096256685,6.687364127054655
1273.29012370639,0.7401896776141187,0.3507680519259788,0.4738894131253258,4.242848015471898,5.732109138765661,12.095879291672919,1232.2475952278621,1084.8328611898016,273.66535189198726,553.0,1999.0,1021.0,382946.0,1084.8328611898016,6.650737241575333
1121.6439720326525,0.6179938931251048,0.4298582453197841,0.6955703771538159,4.4160299900720315,7.145750207564048,10.273223878227153,1357.9231945990034,1013.2,208.14944174561168,558.0,1562.0,1025.0,410346.0,1013.2,6.869559124529006
914.8313024394251,0.7788087933329905,0.40337944198970394,0.5179441288321888,4.794953436507971,6.1567787595046095,11.88695540074241,1469.9317967402753,882.204705882353,245.61772909488212,380.0,1716.0,848.0,374937.0,882.204705882353,7.053470565859178
1236.879748268831,0.7499349637706519,0.45672916625932525,0.6090250332680901,4.630565935231373,6.17462334593525,10.138537841049972,1214.2510255676793,1077.1616438356164,280.0413502778155,365.0,1866.0,1085.0,393164.0,1077.1616438356164,6.618201055767503
997.4183713838391,0.6963502165071609,0.3579619089291777,0.5140544232537,4.242850839280879,6.092984160416712,11.85279979083004,1283.5044275948414,887.9545454545455,215.95819259278161,422.0,1657.0,877.0,312560.0,887.9545454545455,6.741702552205803
1198.6246457871173,0.7099496881321328,0.3785577234719548,0.533217676970793,4.2428551269048675,5.976275780989154,11.20794759644944,1190.4290986915717,1056.8474576271187,217.10829247000314,488.0,1768.0,1074.0,374124.0,1056.8474576271187,6.57463491299453
1077.6291032826289,0.8977344806508938,0.3828703136769903,0.4264850263959939,4.840951742362088,5.392409277687766,12.643841973201848,1382.5513452631342,989.8759493670887,145.71198315276663,621.0,1343.0,988.0,391001.0,989.8759493670887,6.910840768958985
1083.2780113725878,0.7166416999719002,0.3787072506284586,0.528447131451195,4.337472815770629,6.052498502306944,11.45336617815651,1259.485615378718,960.0054794520548,202.70797208771805,422.0,1538.0,965.0,350402.0,960.0054794520548,6.6993839350453
809.2381779579181,1.0,0.433632681232868,0.433632681232868,4.2428636714709125,4.2428636714709125,9.784464721173595,737.8088089689295,650.359756097561,208.74476995601404,268.0,1206.0,629.0,106659.0,650.359756097561,5.605552300425009
1095.0231260453834,0.7018032960637621,0.3341823957541153,0.4761767259123178,4.242852110837629,6.045642895430554,12.696216691077392,1364.153747026841,953.4683544303797,188.7947772176066,543.0,1468.0,927.0,376620.0,953.4683544303797,6.880049617995681
571.9953315133838,0.9721425293554907,0.9721425293554907,1.0,13.748177043820164,14.142141330793237,14.142141330793237,11517.655162864088,554.9972385226096,66.1476614395291,351.0,760.0,554.0,1607827.0,554.9972385226096,14.009581244059552
1049.9186327345815,0.7741481070508622,0.4130227278091786,0.5335190050164944,4.501599875133077,5.814907811739076,10.899157775193595,1195.064299386873,970.42776203966,231.20084494731492,447.0,1878.0,956.0,342561.0,970.42776203966,6.583157129698425
1080.1788042902983,0.7326989826688357,0.3333330583671271,0.45493861224287596,4.46552661323534,6.094626468525702,13.396590890535341,1527.2237868535444,962.4364896073903,171.76023948845133,552.0,1392.0,959.0,416735.0,962.4364896073903,7.143943702486319
1056.567766130142,0.8412516525662839,0.400621649759935,0.4762209364318238,4.887210915583279,5.809451786126751,12.19906841907283,1450.8132399773458,963.28125,176.10749793326022,488.0,1466.0,964.0,400725.0,963.28125,7.022756876186586
1239.1220423858474,0.9251835471112465,0.604400957489111,0.6532768112622265,5.118715013565387,5.532648121065105,8.469071648778131,1004.6583932026358,1058.4483870967742,303.8632733866462,423.0,1838.0,991.0,328119.0,1058.4483870967742,6.213122778179755
1090.0573592950386,0.6693497111768338,0.3626043690475798,0.5417263397485568,4.5201750243559955,6.753084297905706,12.465859239999594,1593.9263502994872,952.9022222222222,167.2405659500181,536.0,1432.0,927.0,428806.0,952.9022222222222,7.24647080780208
1073.3439907788736,0.6365124752738981,0.3363982379654148,0.5285021912895879,4.553682037600461,7.1541127856778655,13.536581122249,1847.2092076932713,982.7538461538461,286.91334043181274,270.0,2071.0,945.0,511032.0,982.7538461538461,7.611597681165509
1081.679139241551,0.8315109492954502,0.48666103341975225,0.5852731510416145,5.407505893254499,6.503228728180125,11.111442096064524,1636.7602419852487,973.547770700637,188.48737569983598,503.0,1447.0,973.0,458541.0,973.547770700637,7.310809810660336
1085.4250786973726,0.676788117585637,0.3371999890247459,0.49823568154190967,4.375752696131387,6.465469151174486,12.97672846546346,1537.8240179071574,970.3995327102804,217.5172591602055,407.0,1593.0,953.0,415331.0,970.3995327102804,7.160433955959406
959.6286572726058,0.9024870052288093,0.563899254117044,0.6248281148093401,5.217436827426418,5.781176678664344,9.252427254219203,1169.0086640205577,876.2861189801699,189.33706192131837,392.0,1338.0,866.0,309329.0,876.2861189801699,6.5349616034921
602.692107247513,0.9691913319634157,0.6031034007507508,0.6222748603508108,4.242850986122515,4.377722794453006,7.0350307772116025,547.3443607332844,501.495867768595,156.5155010410014,257.0,878.0,507.0,60681.0,501.495867768595,5.074469885676945
944.9693455942771,0.7563415838631673,0.3553235448796323,0.4697924224458816,4.632453536042389,6.124816663366832,13.037282788596677,1549.4581847550999,862.3814898419864,204.19431416457675,286.0,1572.0,842.0,382035.0,862.3814898419864,7.178445657819411
1180.5251384017813,0.9549895665628724,0.3779314899603594,0.3957441035932805,4.242850309676677,4.442823731517015,11.226506449943354,886.4414028751249,989.3624454148471,204.943412354918,561.0,1579.0,957.0,226564.0,989.3624454148471,5.959188745030463
1263.1898384487797,0.7643439651735349,0.3333331784351561,0.43610363085613807,4.4049171515054,5.763003768212284,13.214757595341794,1405.1880844470738,1088.9027431421446,286.25639384554614,452.0,1930.0,1068.0,436650.0,1088.9027431421446,6.9483542118257
1019.3834501399677,0.7643069601184534,0.37629400875437446,0.4923336151433919,4.242854140413636,5.55124362567112,11.275369901472851,1112.4174609000793,928.485049833887,278.7344565634961,447.0,2001.0,885.0,279474.0,928.485049833887,6.4277611333409945
668.8493739950221,1.0,0.42196252777599214,0.42196252777599214,4.2428562101036595,4.2428562101036595,10.055054491369601,758.2102748808935,556.6621621621622,151.32164032506188,309.0,979.0,524.0,82386.0,556.6621621621622,5.656750432397326
923.3037470920915,0.5781664378862368,0.3820547586665676,0.6608041104277015,4.2428517036665285,7.338460736631993,11.105349710797379,1448.383857772377,845.8543689320388,171.58165940628078,471.0,1300.0,844.0,348492.0,845.8543689320388,7.0188348247869925
1235.5162457845197,0.7705497163322368,0.33333355652517793,0.432591887921032,4.448065666416524,5.77258750751218,13.344188064307726,1435.233221740454,1110.8934624697335,194.91675664309565,535.0,1655.0,1120.0,458799.0,1110.8934624697335,6.997527647936342
1181.6158750302172,0.6971979506682631,0.3333333903717089,0.47810437487977325,4.355914112331763,6.247743712035622,13.067740100907285,1489.6752823962636,1045.246511627907,213.5075148651372,540.0,1796.0,1049.0,449456.0,1045.246511627907,7.084909941206118
1174.2690387561056,0.7762558519082282,0.3835008395008049,0.49403922502879083,4.321757289830498,5.56743923953237,11.269225109014208,1135.791261015601,1040.1865889212827,217.3277099309418,512.0,1550.0,1040.0,356784.0,1040.1865889212827,6.472468882580301
862.8114533829928,1.0,0.39761452593645863,0.39761452593645863,4.242853375751835,4.242853375751835,10.670770555374203,804.6378140762674,739.7918781725888,152.70500551458545,415.0,1173.0,731.0,145739.0,739.7918781725888,5.769930867948969
1307.048335080059,0.8653498132740342,0.33333349474226226,0.3852008628523319,4.570933040564059,5.282179496023721,13.712792481590736,1386.8596972015443,1105.788944723618,281.6115474475621,481.0,1924.0,1114.0,440104.0,1105.788944723618,6.918011921489889
1053.3451280626687,1.0,0.33333343180261354,0.33333343180261354,4.714044285843344,4.714044285843344,14.142128679834336,1316.4085981080395,953.4497041420118,192.81669501951984,469.0,1578.0,967.0,322266.0,953.4497041420118,6.7988276761920545
1003.5691912161486,0.8064039002569685,0.5236180284203509,0.6493247716851256,5.360849873268168,6.647847153963269,10.238092621525585,1528.3482867389719,897.515625,165.84610457916332,460.0,1355.0,893.0,402087.0,897.515625,7.1456966420546495
567.1426817295406,0.7193554945397461,0.5968793956268986,0.8297419011288578,8.441159255267857,11.734336248684151,14.142152195423266,5867.657270845491,528.0705501618123,75.94582926785104,311.0,890.0,528.0,815869.0,528.0705501618123,11.189019820626767
603.6949759990766,0.7163702694212832,0.6750923018455502,0.942379005190878,9.547236787147728,13.327237595804226,14.142120656757209,7537.389906360757,561.470072239422,87.26529186196066,338.0,840.0,558.0,1088129.0,561.470072239422,12.16309570939128
556.7117390276672,0.8204724464251651,0.42748005707087905,0.5210169566734735,5.748734484854643,7.006614920345143,13.447959477327068,2268.95300674615,532.5229982964225,52.87028429697852,377.0,678.0,532.0,312591.0,532.5229982964225,8.151651991769185
585.792271989948,0.9453367669425923,0.9453367669425923,1.0,13.369081581041662,14.142136483572875,14.142136483572875,11200.05695665842,571.0713261648746,71.48080503199394,354.0,830.0,574.0,1593289.0,571.0713261648746,13.879608215458974
550.0471035370946,0.6801307275853792,0.6278351991169063,0.9231095929834929,8.878939707929064,13.054754546161067,14.142150233720422,6866.475478097626,523.624584717608,56.74441638944479,367.0,750.0,520.0,945666.0,523.624584717608,11.790939782108365
649.8624383401382,0.8239411547328978,0.5854118689283313,0.7105020371486456,7.785011414334094,9.448504143305975,13.298349123986021,4097.402718038368,607.9040451552211,62.567494347861754,436.0,808.0,609.0,646202.0,607.9040451552211,9.92674076781341
551.6583138257531,0.6675168470826951,0.6105341354529585,0.9146347962919994,8.634268743269704,12.934907607208377,14.142155600954062,6615.96369839501,521.8709487330583,78.81283334050576,263.0,809.0,523.0,885615.0,521.8709487330583,11.645768911495042
515.9399589476092,0.942630807224505,0.942630807224505,1.0,13.330808250523067,14.142130883430895,14.142130883430895,11167.984317541997,516.3493805309735,62.9873131291713,310.0,757.0,514.0,1458687.0,516.3493805309735,13.866346935854832
542.4868318484434,0.690028810334214,0.5482318248970541,0.7945057027858288,4.2428528419801905,6.148805351946353,7.739158234341659,845.728663168779,521.5097087378641,47.033536586325205,389.0,665.0,520.0,107431.0,521.5097087378641,5.866523483843846
576.4222665788715,0.9281679990996683,0.7595632734650823,0.8183467585629604,9.306850048674038,10.027117997713528,12.252896333727069,4789.676821074063,556.0257261410788,69.20436658352754,324.0,768.0,557.0,670011.0,556.0257261410788,10.456970122559818
598.8031896104635,0.8629580510220125,0.6003962423997166,0.6957420950979708,7.396446923867092,8.571038783527639,12.319275840741977,3271.375481117997,550.08156424581,72.31364266012571,347.0,780.0,552.0,492323.0,550.08156424581,9.209030860507342
1193.1173152852327,0.8115131450280236,0.35599099555214764,0.4386755750454964,4.2428524671344245,5.228322539356904,11.9184263651211,1107.4594398205345,1038.2145214521452,257.5678079311715,434.0,1906.0,1014.0,314579.0,1038.2145214521452,6.418197445742134
870.0675739528376,0.81142008949027,0.4074839899515159,0.502186222931078,4.251175691019688,5.239179736959994,10.432742870524827,973.3285545674506,841.828178694158,188.64816192141018,413.0,1536.0,837.0,244972.0,841.828178694158,6.147855035068033
559.6833160634219,0.8469173082295056,0.8469157809960924,0.9999981967148406,11.977197670720798,14.142109925418014,14.142135427720953,10033.975284487482,542.9734685914943,98.91397037165923,287.0,919.0,536.0,1391641.0,542.9734685914943,13.380165107824945
1149.9765809922374,0.7892154822712526,0.3668341139804445,0.46480856270678683,4.242851820614759,5.376037236882912,11.566132098720079,1105.0880691025932,1000.9320987654321,199.68146852825413,556.0,1429.0,1009.0,324302.0,1000.9320987654321,6.41361313887224
574.4247579894343,0.7101252968725886,0.6102284401308385,0.8593250273132098,8.629935272179823,12.15269377134753,14.142138754348268,6212.748828451335,552.8048327137546,58.80075281930559,368.0,764.0,555.0,892227.0,552.8048327137546,11.404206228074461
748.2825897855945,0.9576364171619332,0.43456672365032234,0.45379093345072585,4.24285957349093,4.430553702275794,9.763424907115025,768.789534575441,614.1666666666666,186.50670874925063,265.0,991.0,618.0,106865.0,614.1666666666666,5.682938433822494
851.3437818985619,0.9525199973368385,0.8517664840462089,0.894224254007971,12.045793978240642,12.646237361860765,14.142131915097929,9024.024241498888,797.1805246776345,141.02321921299998,451.0,1318.0,788.0,1792859.0,797.1805246776345,12.915281645323184
623.089725857036,0.758651050797652,0.584480386718272,0.7704205854638235,5.612305994370219,7.397743651009768,9.602214414553883,1669.9390801835777,574.8665158371041,86.36022647919762,385.0,842.0,566.0,254091.0,574.8665158371041,7.359878976319595
599.8655356126395,0.7244459562019802,0.7031769928840305,0.9706410628206755,9.944431372797878,13.726947176202206,14.142145538652365,8086.4485754968255,570.036626506024,69.98131454834179,372.0,774.0,571.0,1182826.0,570.036626506024,12.451540148649404
593.1928709472985,0.3809905409804895,0.3607107344038064,0.9467708397051211,4.732837307217923,12.422453573356014,13.120866267094877,3231.3208014013035,537.2642947903431,58.51127016429128,299.0,764.0,534.0,422827.0,537.2642947903431,9.171291325856034
865.7479471094837,0.8968352688567939,0.5174882143797833,0.5770159050941779,4.802439016654017,5.354873055757208,9.280286745099705,999.6800912855759,805.6315789473684,120.99315007807472,537.0,1261.0,785.0,244912.0,805.6315789473684,6.202843320012836
542.1032417833688,0.931620834835861,0.5009955540552437,0.537767657529377,6.55304947376669,7.034030614956404,13.080055143651235,2525.4913491005723,509.97488921713443,56.699255564192086,378.0,665.0,501.0,345253.0,509.97488921713443,8.447971212894476
595.5155579262376,0.8870848430001186,0.7280119564412849,0.820679061519246,7.844486404865129,8.842994519368741,10.775216444536232,3130.966944505572,567.2870813397129,52.68299843333053,429.0,726.0,569.0,474252.0,567.2870813397129,9.075348078387684
693.7258762915569,0.8437959875827469,0.44075798044763337,0.5223513585437741,4.870224667537993,5.771803539253491,11.049657371130973,1301.061893429113,618.3577023498694,71.57590330533036,453.0,818.0,610.0,236831.0,618.3577023498694,6.772304069630757
609.3095487486628,0.6884415037012661,0.4714517294780959,0.6848101500903582,4.535515213650195,6.5880909115239525,9.620317266989513,1204.1046004814632,580.7543352601156,57.02829499841637,401.0,764.0,585.0,200941.0,580.7543352601156,6.599715313320915
598.1864509718775,0.816604245169133,0.5225336986758757,0.6398860914170853,5.741120560267872,7.030480914385628,10.987081933310968,1857.6020127830411,560.9099616858238,49.092156829646726,407.0,744.0,560.0,292795.0,560.9099616858238,7.625845834025275
564.7344993454413,0.6961588277701279,0.674731187186553,0.9692201840602811,9.542136750500337,13.706838683730885,14.142130868870124,7747.942676887333,543.4547368421053,73.34695804556856,351.0,746.0,537.0,1032564.0,543.4547368421053,12.27531361682186
581.2749450291201,0.7083083578044523,0.4972006272461891,0.7019550479220164,7.031476716135387,9.927140684787199,14.142131628192313,4134.9875288115645,566.8120689655173,57.10994067977447,370.0,726.0,569.0,657502.0,566.8120689655173,9.957000560669869
683.248576140273,0.6553504042081499,0.5009742664716249,0.7644372586859767,4.65564896810008,7.104060573099716,9.29318984963028,1287.4794386029564,644.1876675603218,56.42058038085784,442.0,808.0,642.0,240282.0,644.1876675603218,6.748655060244839
617.4370965593495,0.9754706341731604,0.47189123039232594,0.4837574949576169,4.242854563116779,4.349546172359311,8.991170612747581,695.0354220677567,585.7988826815642,54.05047369459173,460.0,716.0,588.0,104858.0,585.7988826815642,5.495064272463967
451.8029120413721,0.7001521267119255,0.5833150307604914,0.833126128602754,4.242852569603869,6.059900995415489,7.273689766012528,783.3698510036882,415.25475285171103,60.01055669086131,252.0,570.0,420.0,109212.0,415.25475285171103,5.718639871774421
501.0799962402682,0.9999993585941829,0.7406507672414441,0.7406512422994593,4.242849704054184,4.242852425444411,5.728542913493077,431.96479603105547,457.38709677419354,65.25630638651003,332.0,625.0,453.0,56716.0,457.38709677419354,4.689428462305944
570.5240654879766,0.6657568392405019,0.5368420030904125,0.8063634820527629,5.7487676432509565,8.634935917157343,10.708490785291207,2226.643816216666,536.7735247208932,54.535327831103714,390.0,700.0,533.0,336557.0,536.7735247208932,8.100665772557438
630.6881393041537,0.4940421930025597,0.4899359794677632,0.991688536742498,6.403866443344272,12.96218528305151,13.070822947726855,4544.77128284667,580.9135593220338,65.36440025143449,383.0,827.0,579.0,685478.0,580.9135593220338,10.275614610968647
589.2589045488548,0.5302042901748021,0.5175517720205363,0.9761365224900491,7.319283399608554,13.80464763345365,14.14212798660484,5985.45625996144,568.1578608247422,74.3021100752618,317.0,863.0,570.0,881781.0,568.1578608247422,11.26340111823958
820.5790257338788,0.6147943019422516,0.4935835899889384,0.8028434688311431,4.560089118627886,7.417259893628977,9.23873729013171,1308.9349195668867,737.093567251462,93.12475481040688,552.0,1016.0,729.0,252086.0,737.093567251462,6.785936867001188
600.5853917673996,0.6911130266690044,0.6474493037442648,0.9368211548041742,4.2428512299714916,6.139156789477686,6.553179075851428,715.0018645556886,566.0172413793103,56.11074126995262,434.0,707.0,561.0,131316.0,566.0172413793103,5.5471876192435685
1417.8243492218116,1.0,0.3333334168906944,0.3333334168906944,4.486243993171029,4.486243993171029,13.45872860578555,1134.6408747180888,1238.6941896024464,298.2635606169527,725.0,2259.0,1179.0,405053.0,1238.6941896024464,6.470282930805386
781.7893173105944,1.0,0.48585596483665766,0.48585596483665766,4.24285385548853,4.24285385548853,8.732740076403006,658.4992563111178,630.4366197183099,244.48244551954247,234.0,1358.0,608.0,89522.0,630.4366197183099,5.39703904312567
1096.3931266736774,0.7864327407179849,0.33333293383037405,0.4238543445254492,4.581988150443846,5.826293735254022,13.745980926011713,1537.1303016855152,1000.1428571428571,199.62741937291588,440.0,1602.0,999.0,434062.0,1000.1428571428571,7.159357097523836
1101.2027435103723,0.712437546449996,0.44169892996760035,0.6199826667874838,4.719471812420881,6.62440074352837,10.684816041476635,1399.2510855296312,964.6439024390244,218.86305466814215,464.0,1797.0,956.0,395504.0,964.6439024390244,6.938554668141365
1167.1913894376983,0.673904551059061,0.33333389352353987,0.49463072032930444,4.330878146393502,6.426545331363912,12.992612604177491,1514.7418994179636,1030.4833333333333,277.76616117581995,316.0,2192.0,1038.0,432803.0,1030.4833333333333,7.124428130655909
1120.5477160911996,0.8304640387819661,0.3799533437190288,0.4575193216991104,4.24285085979604,5.109012144606515,11.16676805174685,1013.9366136726095,965.8910505836576,218.09003076976634,399.0,1620.0,966.0,248234.0,965.8910505836576,6.232190675152502
1183.9549842862755,0.7631252536595742,0.4050520777799794,0.530780597074397,4.57096641999836,5.989798395582178,11.28488574864506,1294.2137567153186,1019.7513227513227,231.94555192243098,459.0,1704.0,1013.0,385466.0,1019.7513227513227,6.760401158445049
1365.6361681295562,0.8387883595845743,0.544053866300073,0.6486187607199578,4.942228940535298,5.89210482484882,9.084080174166818,1108.059016454373,1128.379104477612,270.6287249123763,533.0,1818.0,1109.0,378007.0,1128.379104477612,6.419355503792374
1323.02935923894,0.8163164409911494,0.37238002658863995,0.4561711707490617,4.242852863839079,5.197558998918999,11.393878728426175,1052.4890862694622,1120.841059602649,267.5027516911343,477.0,2045.0,1085.0,338494.0,1120.841059602649,6.310198154362922
1082.2352433034985,0.7671970730192849,0.3386398320476244,0.4413987539276132,4.242853112510749,5.530330161210219,12.529102341138826,1231.4523795022953,980.4162011173185,221.15182932442437,518.0,1603.0,984.0,350989.0,980.4162011173185,6.649306276740404
1170.4913833041999,0.8565664280643188,0.36745079378785256,0.42898108278446445,4.723818146002524,5.514829896704541,12.855648227908897,1402.83916099615,1040.7156626506023,207.2972057635457,539.0,1703.0,1034.0,431897.0,1040.7156626506023,6.9444804113530285
1131.4484905491504,0.8979042990890999,0.3333334533234425,0.37123494526265266,4.504706448975788,5.016911550090241,13.514114482247146,1279.3198619750408,1001.4357541899441,190.18149979352697,498.0,1554.0,1010.0,358514.0,1001.4357541899441,6.734367994744366
885.4620805610372,1.0,0.36194264862971365,0.36194264862971365,4.242854120141942,4.242854120141942,11.722448670266003,883.9407364667373,739.9897959183673,220.19755674826837,312.0,1183.0,713.0,145038.0,739.9897959183673,5.953579809516149
1109.759911592525,0.9324981639927598,0.4541112229722482,0.4869835035683503,5.132807299832417,5.504361829362562,11.302973897533677,1337.6523855826317,982.7028423772609,232.68906083731292,478.0,1664.0,992.0,380306.0,982.7028423772609,6.83520513645901
1151.7373812837075,0.6300974621652645,0.3516703809935565,0.5581206116670868,4.2428547652373965,6.733648395689877,12.06486242387054,1443.8417136468192,997.7535885167464,261.736452010095,471.0,1882.0,963.0,417061.0,997.7535885167464,7.0114900997724305
1175.158261126498,0.6267136844260078,0.36170593454883143,0.5771470187061726,4.2428540147839335,6.770003783577605,11.730119993956402,1411.3608445051007,1063.2135922330096,215.1332140003953,536.0,1605.0,1081.0,438044.0,1063.2135922330096,6.95851367564262
1134.7107589267632,0.6914635277983107,0.34469807049563594,0.4985050644582647,4.242857459199897,6.136053875046137,12.308909803583056,1342.3192067385642,963.0,261.8585049347907,386.0,1713.0,941.0,375570.0,963.0,6.843144831360375
894.003946647138,0.8692171888931215,0.4490225024816156,0.5165826311527615,4.242852418769556,4.88123391136856,9.449086393934726,819.7208366364564,812.8728070175439,195.9119341778837,349.0,1512.0,831.0,185335.0,812.8728070175439,5.805760573353554
1291.5231518827416,0.8662979680324998,0.5262675042908541,0.6074901751023278,4.9429168648815365,5.705792980338723,9.39240371974348,1109.595476686513,1087.9617647058824,242.4697560615473,516.0,1792.0,1062.0,369907.0,1087.9617647058824,6.42232120899284
1162.5600089262662,0.6978881544774153,0.3567728212797366,0.511217763177097,4.290316614540551,6.147570476752363,12.025345986701778,1328.5535043414434,1057.087765957447,249.29934939732416,446.0,1753.0,1015.0,397465.0,1057.087765957447,6.819671885807759
1071.6063806786478,0.8060300757981534,0.40432819179895685,0.5016291624088342,4.802399828423918,5.958090116759537,11.87747954713928,1423.5682163512422,945.8978102189781,177.20678088130566,525.0,1453.0,929.0,388764.0,945.8978102189781,6.978518346352805
1063.4877160370024,0.6185821938448531,0.333333249036811,0.538866544096506,4.514988752699886,7.2989310032294465,13.544969683481177,1869.745848867097,943.0438095238095,160.62159784843226,504.0,1433.0,952.0,495098.0,943.0438095238095,7.642427417651268
942.0532590087469,0.5618641836428068,0.3763303486398653,0.6697888201379096,4.242852002356433,7.551383636608054,11.274275427668712,1513.0792212396639,834.6267029972752,197.09632508371251,378.0,1453.0,817.0,306308.0,834.6267029972752,7.121820432712801
991.9821974424132,0.7457141091402025,0.5295628812885523,0.7101419629824768,4.981940424206444,6.680764602872471,9.40764657085519,1311.5785397427105,891.3376288659794,195.849285318425,401.0,1666.0,903.0,345839.0,891.3376288659794,6.790502252087112
1177.7905567817845,0.8578460128536733,0.33357953002177854,0.3888571200699614,4.242852316232378,4.945936977801283,12.719162701486429,1118.0304336097981,1011.8026315789474,185.83109330942628,550.0,1476.0,1012.0,307588.0,1011.8026315789474,6.438553944820361
1216.3168975977815,0.6452306575784476,0.34403299799797304,0.5331938182992263,4.242848124049601,6.575707577152366,12.332677820848449,1441.2720791064253,1028.27446300716,278.0634304970625,350.0,2057.0,1001.0,430847.0,1028.27446300716,7.007328132446401
1115.1914419545465,0.8807581818178688,0.3929804946020544,0.44618432472685055,4.713859954711924,5.352047874233315,11.995149936093751,1267.6254665595684,975.5106382978723,249.8348358813441,393.0,1719.0,951.0,366792.0,975.5106382978723,6.713785298699454
1293.064896096617,0.7829394471115365,0.3694870079620708,0.47192284068097823,4.428540145042563,5.656299681131891,11.98564509607106,1257.6014230580597,1066.3378016085792,273.7256074319158,479.0,1934.0,1019.0,397744.0,1066.3378016085792,6.696041505012601
1142.6158848280684,0.6248850592540657,0.4378406543223951,0.7006739044858135,4.296043154269631,6.874933382785435,9.811887297030957,1213.887082468053,1009.5137362637363,259.67814859480796,439.0,1807.0,1002.0,367463.0,1009.5137362637363,6.6175397731494545
983.1099014971412,0.7323720131358591,0.395918423757477,0.5405974240635434,4.69924630204055,6.416474438884401,11.869228659384417,1499.1178754681193,899.1828703703703,270.60858863712735,344.0,1971.0,866.0,388447.0,899.1828703703703,7.099848110466578
1228.278875971192,0.7546792613908075,0.42844740759571814,0.5677211890070057,4.582587312580616,6.072231671154326,10.69579890399228,1246.6970140745218,1080.6948228882834,259.11036227158536,387.0,1708.0,1083.0,396615.0,1080.6948228882834,6.6766319546660355
1054.4488612371217,0.705824203672935,0.3597799687054538,0.5097302796266373,4.242853665590119,6.011204551376045,11.7929124316081,1259.8801773825908,914.6135693215339,238.66401067786396,435.0,1641.0,900.0,310054.0,914.6135693215339,6.700083439228937
1206.279815640467,0.7173151718073397,0.38641574641611276,0.5386973001595711,4.242857570666471,5.914914025833599,10.980032801503745,1154.2480150918411,1071.8676470588234,229.38507668215223,504.0,1812.0,1074.0,364435.0,1071.8676470588234,6.507340155578731
1106.1900714560911,0.8351907831721669,0.38820265367231915,0.4648071572316367,4.69146551765923,5.61723813550769,12.085093889181097,1334.0435343695651,983.2671755725191,157.701708758398,584.0,1360.0,979.0,386424.0,983.2671755725191,6.82905270224825
1111.660347335271,0.7374818766080001,0.40466146664845015,0.5487069980752126,4.49166783358748,6.0905467321402025,11.099816028417695,1271.9449103312456,968.4574468085107,206.43605188467083,468.0,1564.0,957.0,364140.0,968.4574468085107,6.721402412227861
906.3133430969089,1.0,0.4256171290576288,0.4256171290576288,4.2428509922511095,4.2428509922511095,9.968703566149532,751.6970581375449,763.4692737430167,217.8876963205966,311.0,1245.0,798.0,136661.0,763.4692737430167,5.640506193410877
1142.8224500898461,0.7258513712541771,0.33333347516991724,0.4592310331989319,4.300477146403234,5.924735168540864,12.90142594952715,1376.9301508400401,986.0659898477157,214.24822281123096,371.0,1549.0,968.0,388510.0,986.0659898477157,6.901461985929623
