,EDGE_RATIO,ASPECT_RATIO,RADIUS_RATIO,ASPECT_FROBENIUS,MED_ASPECT_FROBENIUS,MAX_ASPECT_FROBENIUS,MIN_ANGLE,COLLAPSE_RATIO,MAX_ANGLE,CONDITION,SCALED_JACOBIAN,SHEAR,RELATIVE_SIZE_SQUARED,SHAPE,SHAPE_AND_SIZE,DISTORTION,MAX_EDGE_RATIO,SKEW,TAPER,VOLUME,STRETCH,DIAGONAL,DIMENSION,ODDY,SHEAR_AND_SIZE,JACOBIAN,WARPAGE,ASPECT_GAMMA,AREA,ASPECT_BETA,GAUSS_CURVATURE,MEAN_CURVATURE,MAXIMUM_CURVATURE,SPHERE_FITTED_CURVATURE_5_PERCENT,SPHERE_FITTED_CURVATURE_10_PERCENT,SPHERE_FITTED_CURVATURE_25_PERCENT,SPHERE_FITTED_CURVATURE_50_PERCENT,SPHERE_FITTED_CURVATURE_DECA_VOXEL,SPHERE_FITTED_CURVATURE_HECTA_VOXEL,SPHERE_FITTED_CURVATURE_KILO_VOXEL,SPHERE_FITTED_CURVATURE_MEGA_VOXEL
18,1.492234222277934,1.577023557268477,1.629961644373372,1.3131460085217967,1.629961644373372,1.629961644373372,40.406731550036156,1.629961644373372,89.2124135504316,1.3131460085217967,0.7396951880898629,1.629961644373372,0.46931809255236884,0.8314022304332165,0.40673980871899934,1.0,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,1.629961644373372,41.81644949695744,0.32655447416606415,0.010580309840303564,9.256695326946087e-05,9.256695326946087e-05,,0.00015546168738246884,0.0005261115882646371,0.0004472572792466402,,0.0003926723802985449,1.8535134030259044e-05,1.8535134030259044e-05
19,1.7951390454262552,1.8569142197865043,1.9517839187084303,1.518519167151266,1.9517839187084303,1.9517839187084303,33.194113929593875,1.9517839187084303,98.3617425970525,1.518519167151266,0.6193113847681548,1.9517839187084303,0.4574261215870901,0.7284300275441119,0.3627187515565118,1.0,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,1.9517839187084303,40.29716731616238,0.4467647678401021,0.010122790536406683,-2.3418570648033437e-05,-2.3418570648033437e-05,0.0004091299083729264,0.0002525529943597242,0.0004698955673834553,0.00040458352469134704,0.0004091299083729264,0.0003564980324540298,1.8535134030259044e-05,1.8535134030259044e-05
20,1.8734193966496668,2.1361345506846656,2.3383272553069667,1.6813529971578587,2.3383272553069667,2.3383272553069667,28.62745542520017,2.3383272553069667,112.07940177079126,1.6813529971578587,0.5497486943043207,2.3383272553069667,0.6081716927961002,0.6433475205329847,0.37584028238287287,1.0,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,2.3383272553069667,41.235164788875174,0.5228757429133305,0.016280564960972327,7.77018430429211e-05,7.77018430429211e-05,,0.0006068252261196954,0.00041465514917515193,0.00042127885090130767,,0.00036233407361941337,1.8535134030259044e-05,1.8535134030259044e-05
21,1.6741447090696002,1.4384925649998783,1.262213595913239,1.215279612714777,1.262213595913239,1.262213595913239,36.83939208068473,1.262213595913239,87.59236243305563,1.215279612714777,0.6897607822662971,1.262213595913239,0.5242174640939,0.8283436196174041,0.4283709574035332,1.0,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,1.262213595913239,49.76838479359055,0.3860101319885878,0.003624881005273232,-2.630255094047487e-06,-2.630255094047487e-06,,0.000763571026299356,0.00037319994989585805,0.00038311599901555,,0.00033555980471593313,1.8535134030259044e-05,1.8535134030259044e-05
22,1.5414532789816917,1.3427943359500134,1.200662618142395,1.161473498142261,1.200662618142395,1.200662618142395,39.72812924697537,1.200662618142395,81.9024568059082,1.161473498142261,0.7351576238482082,1.200662618142395,0.5648534848250046,0.8688514867810199,0.4920906993058221,1.0,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,1.200662618142395,46.850948850209626,0.33786451255041056,0.0037441824697741254,-5.978363306511387e-06,-5.978363306511387e-06,,7.838332303309635e-05,0.00042354263695594296,0.00037951834447211855,,0.0003317364998374965,1.8535134030259044e-05,1.8535134030259044e-05
23,1.7687596247822845,1.476212097782396,1.2949736962528864,1.2619523389473435,1.2949736962528864,1.2949736962528864,36.03581703782207,1.2949736962528864,85.9456417427524,1.2619523389473435,0.672470075477525,1.2949736962528864,0.8005708184615946,0.806052253213453,0.644691941899146,1.0,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,1.2949736962528864,36.47835774244559,0.39940304936963217,0.011586133596279542,-1.9861863347159485e-05,-1.9861863347159485e-05,,0.0013615109648889515,0.0004774042040820932,0.00033147787883585733,,0.00029218588208940107,1.8535134030259044e-05,1.8535134030259044e-05
24,1.8130450282337678,1.8649700798829372,1.789815518160048,1.487790867839417,1.789815518160048,1.789815518160048,32.01153724691845,1.789815518160048,106.32264630857719,1.487790867839417,0.6069139374498321,1.789815518160048,0.641108351735388,0.6984654611997424,0.452109254047565,1.0,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,1.789815518160048,39.575418868825274,0.46647437921802576,0.008776562329243816,-3.056137057381526e-05,-3.056137057381526e-05,,0.0005275242771263503,0.0005565126683335554,0.00032786080557096206,,0.0002892736862261492,1.8535134030259044e-05,1.8535134030259044e-05
25,2.405487343562393,2.203985205007804,2.14494743682226,1.7983172442394078,2.14494743682226,2.14494743682226,22.672341897194492,2.14494743682226,109.10335222786173,1.7983172442394078,0.44419787807110717,2.14494743682226,0.531002525350112,0.5670104821882378,0.2983389204288696,1.0,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,2.14494743682226,47.14608800490565,0.6221276350467585,0.004155941115549591,-1.2199938375654635e-05,-1.2199938375654635e-05,8.373472046242993e-05,0.0017896781009903292,0.0006823426134772646,0.00031308159354678306,8.373472046242993e-05,0.0002721312306222145,1.8535134030259044e-05,1.8535134030259044e-05
26,1.9999266883678442,1.6510853116586262,1.454244294609832,1.3809874626360346,1.454244294609832,1.454244294609832,30.738778838446787,1.454244294609832,93.60145270046557,1.3809874626360346,0.585962530562406,1.454244294609832,0.726533363686328,0.7356307858794503,0.5325070377933111,1.0,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,1.454244294609832,31.625074931894137,0.4876870193592202,0.013450668694156656,8.286620703702731e-05,8.286620703702731e-05,0.000630383926739942,0.0007444687023871747,0.0004606564456958985,0.00032021221214760726,0.0007844760020494036,0.0002739698532122762,1.8535134030259044e-05,1.8535134030259044e-05
27,2.054590319639642,1.7188516288453972,1.5152580229120396,1.4167516085547087,1.5152580229120396,1.5152580229120396,28.688346925994495,1.5152580229120396,98.04821544449919,1.4167516085547087,0.5541038155851606,1.5152580229120396,0.7049705810386869,0.7068091934109033,0.4954459617337557,1.0,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,1.5152580229120396,28.893439501650004,0.5218608845667585,0.022770189646891186,0.00013380174720424635,0.00013380174720424635,0.0003288635055434799,0.0005731076104692838,0.00043272547466577203,0.0003233580189740046,0.00030327571204712947,0.00025648820850162057,1.8535134030259044e-05,1.8535134030259044e-05
28,2.0645365920300778,1.9150327807263359,1.9803042727246536,1.5791089445933275,1.9803042727246536,1.9803042727246536,28.41751328563149,1.9803042727246536,98.21367956973349,1.5791089445933275,0.5444119655577719,1.9803042727246536,0.7201536278829384,0.6891722130844625,0.516283618978694,1.0,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,1.9803042727246536,33.15205755886807,0.5263747785728085,0.014735673768572252,9.804889399919088e-06,9.804889399919088e-06,,0.000827573460499675,0.00047252541541330565,0.0003304193165813758,0.002955147948096633,0.00026122497221375265,1.8535134030259044e-05,1.8535134030259044e-05
29,1.9040561043420252,1.7126412978839538,1.6752269775983615,1.4421340179536217,1.6752269775983615,1.6752269775983615,31.119210757256408,1.6752269775983615,90.48925943158251,1.4421340179536217,0.5904244666227891,1.6752269775983615,0.6861149268489027,0.7338082053331897,0.501676301900367,1.0,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,1.6752269775983615,34.394145866530486,0.4813464873790599,0.018185409593958386,0.00015187686725457217,0.00015187686725457217,,0.0005167650526947495,0.0006809352354912037,0.0003174235832767732,0.0007983518186038557,0.0002478275521881886,1.8535134030259044e-05,1.8535134030259044e-05
30,1.6459284517725021,1.8657067629436912,2.2017296532911517,1.5551211609005482,2.2017296532911517,2.2017296532911517,38.08277647620763,2.2017296532911517,92.1766319784028,1.5551211609005482,0.6874571729165917,2.2017296532911517,0.2834001403660244,0.7736451166704933,0.2297465601655296,1.0,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,2.2017296532911517,17.751337133136822,0.3652870587298728,0.05565386255303011,0.001147489142756491,0.001147489142756491,0.0007346172859273276,0.000531670074256926,0.0005180548613673244,0.00033263311184967187,0.0011553531451765828,0.00026498619753742217,1.8535134030259044e-05,1.8535134030259044e-05
31,1.3973718312000893,1.3324778485023583,1.2047904617744367,1.145662756825228,1.2047904617744367,1.2047904617744367,45.35446941188519,1.2047904617744367,83.18084737890152,1.145662756825228,0.8120512229322567,1.2047904617744367,0.3553569610627533,0.8859594544156136,0.31654120103297145,1.0,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,1.2047904617744367,19.60278595710484,0.24409217646858025,0.023382485477462987,0.0003188914598717934,0.0003188914598717934,0.0006736243729228129,0.0006010463654726471,0.0005683536861352792,0.00033517773389205187,0.0006736243729228129,0.0002606542727690079,1.8535134030259044e-05,1.8535134030259044e-05
32,1.4247633232002852,1.3158852820943958,1.2078807566963576,1.1550260282037574,1.2078807566963576,1.2078807566963576,44.92543758086131,1.2078807566963576,79.32110511496062,1.1550260282037574,0.7998700486472149,1.2078807566963576,0.564986491939149,0.8832465346106948,0.5086821766318448,1.0,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,1.2078807566963576,25.962173880903475,0.2512427069856448,0.024420080395214087,0.00040766596838473236,0.00040766596838473236,0.0008551047926437942,0.00042715137618453824,0.0005033403588899293,0.00032306114242419736,0.0005011290438074027,0.00025244832393795703,1.8535134030259044e-05,1.8535134030259044e-05
33,1.4262277598111845,1.2479350351177945,1.1110864268067275,1.1021877538182498,1.1110864268067275,1.1110864268067275,44.974653787077216,1.1110864268067275,76.88962419348643,1.1021877538182498,0.8089805415131307,1.1110864268067275,0.5758446254179711,0.9141148613788916,0.514904973204924,1.0,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,1.1110864268067275,42.56224406851905,0.25042243688204646,0.009377406621078964,7.266762196442217e-05,7.266762196442217e-05,,0.00014768910060466674,0.00010901581810365013,0.00021214189137087284,0.00013892658042667468,0.00019891824369307795,1.8535134030259044e-05,1.8535134030259044e-05
34,1.7712317389821401,1.845484290752457,2.0276214717305567,1.5321767927070027,2.0276214717305567,2.0276214717305567,35.84121081910091,2.0276214717305567,93.64724779230518,1.5321767927070027,0.6550448457327585,2.0276214717305567,0.6554315942883615,0.7581075084361384,0.4776456173675324,1.0,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,2.0276214717305567,28.605108716898677,0.40264648634831823,0.03893678044995219,0.0005586828829230227,0.0005586828829230227,0.000748348896193859,0.00018651984904686524,0.00011897975124505091,0.00021353687626571972,0.000748348896193859,0.00020176570801880224,1.8535134030259044e-05,1.8535134030259044e-05
