Label,ID,Branch spot ID,Spot N links outgoing,Spot N links total,Spot N links incoming,Spot center intensity,Spot ellipsoid aspect ratios short/middle,Spot ellipsoid aspect ratios short/long,Spot ellipsoid aspect ratios middle/long,Spot ellipsoid properties short semi-axis,Spot ellipsoid properties middle semi-axis,Spot ellipsoid properties long semi-axes,Spot ellipsoid volume,frame,Spot intensity mean,Spot intensity std,Spot intensity min,Spot intensity max,Spot intensity median,Spot intensity sum,Spot position X,Spot position Y,Spot position Z,Spot quick mean,Spot radius,Spot track ID,Track N spots
,, ,N outgoing links,Spot N links,N incoming links,Center ch1,Aspect ratio between short and middle semi-axes,Aspect ratio between short and long semi-axes,Aspect ratio between middle and long semi-axes,Short semi-axis,Middle semi-axis,Long semi-axis,Volume, ,Mean ch1,Std ch1,Min ch1,Max ch1,Median ch1,Sum ch1,X,Y,Z,Mean ch1, , ,
,,,,,,(Counts),,,,(pixel),(pixel),(pixel),,,(Counts),(Counts),(Counts),(Counts),(Counts),(Counts),(pixel),(pixel),(pixel),(Counts),(pixel),,
2829,2829,168,1,2,1,567.5052389,0.873702676,0.873702117,0.99999936,12.35600133,14.14211226,14.14212131,10351.3119,28,546.7563025,63.08956253,301,776,546,1431408,119.163,78.5646,117.5755,546.7563025,13.51975833,72,47
2830,2830,116,1,2,1,469.0932501,0.860366501,0.47177535,0.548342305,6.371604134,7.405685984,13.50558933,2669.415806,28,447.4279601,38.13291814,352,557,446,313647,39.8579,44.1246,137.8985,447.4279601,8.60549532,38,62
2831,2831,82,1,2,1,598.6916036,0.794454336,0.407049921,0.512364151,5.756561781,7.245931608,14.14215182,2470.936047,28,574.2140762,46.51727838,443,728,571,391614,22.1658,33.5201,99.5565,574.2140762,8.38669724,82,31
2832,2832,125,1,2,1,534.7544957,0.449193519,0.411123397,0.915247838,5.661720789,12.60419072,13.77134171,4116.501501,28,505.1672968,49.90359096,347,659,504,534467,71.475,95.7883,108.9505,505.1672968,9.942140349,90,55
2833,2833,155,1,2,1,593.6549318,0.71400381,0.652072728,0.913262252,8.997657407,12.60169382,13.79854889,6553.607121,28,563.8399769,64.09546111,365,810,561,976007,130.453,56.5594,122.549,563.8399769,11.60906558,78,42
2834,2834,73,1,2,1,564.8904796,0.526180509,0.39251931,0.745978431,5.551053249,10.5497128,14.14211506,3469.117467,28,529.6317734,73.99409198,301,822,525,430061,132.913,97.1651,123.7025,529.6317734,9.390963058,73,31
2835,2835,127,1,2,1,624.4306003,0.728273569,0.436009601,0.598689311,4.242855999,5.825909628,9.731106804,1007.564562,28,591.6584362,68.13097044,428,806,581,143773,5.66169,1.89492,134.7675,591.6584362,6.219107898,64,50
2836,2836,129,1,2,1,571.998104,0.798964849,0.798964576,0.999999659,11.29907306,14.14214039,14.14214522,9465.898928,28,564.8497324,57.04740995,395,826,563,1372020,19.9608,57.233,99.87,564.8497324,13.12273679,38,62
2837,2837,132,1,2,1,604.2884727,0.579138562,0.478995515,0.827082752,5.766093063,9.956327286,12.03788528,2894.807048,28,543.1509434,63.79493168,387,829,539,431805,122.23,34.6227,122.9245,543.1509434,8.841182133,79,65
2838,2838,108,1,2,1,598.7809918,0.471392236,0.447690152,0.949718975,6.331287494,13.43103897,14.14211921,5037.380388,28,569.8465116,92.63300299,289,924,560,735102,107.565,95.2191,109.5265,569.8465116,10.6342136,68,43
2839,2839,88,1,2,1,632.6218927,0.427533697,0.42753323,0.999998907,6.04623191,14.14211781,14.14213326,5065.272171,28,588.6539683,62.54940624,393,835,591,741704,3.95879,70.4209,105.5925,588.6539683,10.65380456,88,31
2840,2840,147,1,2,1,846.6106052,0.659045003,0.498711059,0.756717762,4.942368039,7.499287634,9.910283613,1538.614377,28,776.7475962,122.886435,535,1088,771,323127,101.84,56.703,137.106,776.7475962,7.161660439,87,51
2841,2841,157,1,2,1,1166.008551,1,0.432829568,0.432829568,4.242851302,4.242851302,9.802591163,739.1713441,28,990.0657277,226.9926967,489,1441,973,210884,79.2681,2.62165,76.6575,990.0657277,5.609000829,63,38
2842,2842,138,1,2,1,859.7632372,0.984783091,0.357305801,0.362826905,4.242854464,4.308415227,11.87457482,909.2480214,28,724.1758794,199.2771133,346,1336,714,144111,0.877964,50.3485,61.74,724.1758794,6.009863182,11,40
2843,2843,140,1,2,1,922.8638978,0.881623145,0.350846578,0.397955271,4.242851253,4.812545219,12.09318123,1034.336381,28,755.2863436,201.5486106,316,1261,740,171450,1.08116,6.83343,66.414,755.2863436,6.273709383,13,38
2844,2844,170,1,2,1,1110.266667,0.727247921,0.34116933,0.46912383,4.33732864,5.964030307,12.71312587,1377.536541,28,933.8517588,192.666587,540,1659,895,371673,53.1543,15.2569,65.8,933.8517588,6.902474955,23,42
2845,2845,159,1,2,1,711.5567227,0.951954106,0.951953968,0.999999855,13.46266614,14.14213779,14.14213985,11278.46191,28,697.2469283,156.212709,337,1213,683,1759154,75.427,71.1526,132.9575,697.2469283,13.91192057,90,55
2846,2846,91,1,2,1,516.7477546,0.639720542,0.49248545,0.769844671,6.964793377,10.8872436,14.14213024,4491.895237,28,504.1372881,55.31412156,330,726,503,594882,100.253,34.0099,108.128,504.1372881,10.23560858,91,31
2847,2847,148,1,2,1,568.8329793,0.768649664,0.474073335,0.616761259,6.704407478,8.722318881,14.14213158,3464.143266,28,566.3189655,62.68267015,335,744,572,525544,111.26,49.0468,111.149,566.3189655,9.386472494,87,51
2848,2848,117,0,1,1,606.8093408,0.444106442,0.427747096,0.963163457,6.04925862,13.62119089,14.14213838,4881.136167,28,569.9523438,63.96327922,348,738,572,729539,6.73386,43.4887,105.8525,569.9523438,10.52310986,89,47
2849,2849,172,1,2,1,564.1020086,0.986910783,0.455860215,0.461906205,4.242859137,4.2991314,9.307368795,711.1396027,28,522.03125,71.40137232,374,811,512,116935,146.308,35.5592,129.263,522.03125,5.537181405,101,7
2850,2850,150,1,2,1,1098.618135,0.934173767,0.333333422,0.356821647,4.714045989,5.046219619,14.1421342,1409.170446,28,1030.680441,266.8044731,399,1816,1004,374137,139.29,97.3437,70.655,1030.680441,6.954911995,17,50
2851,2851,152,1,2,1,496.6433804,0.695655993,0.480264224,0.690376032,4.839991514,6.957449605,10.07776818,1421.502549,28,472.1891253,41.11539852,362,654,471,199736,60.9473,5.22976,94.444,472.1891253,6.975141322,92,32
2852,2852,174,0,1,1,513.6932737,0.747594868,0.460536757,0.616024503,5.424812462,7.256353268,11.7793257,1942.281558,28,494.254025,34.4112262,391,624,493,276288,40.8015,43.0814,106.653,494.254025,7.74000413,102,3
2853,2853,154,1,2,1,602.271936,0.965499668,0.577482401,0.598117658,4.242852924,4.394463368,7.347155375,573.8146865,28,498.7153846,146.163508,245,818,492,64833,149.264,7.64735,99.294,498.7153846,5.154988294,43,39
2854,2854,158,2,3,1,546.2763861,0.623729237,0.623729223,0.999999977,8.820857919,14.14212673,14.14212706,7389.735527,28,516.9126059,77.57907083,306,830,503,975931,89.5659,18.8748,101.576,516.9126059,12.08314801,63,38
2855,2855,133,1,2,1,538.2967278,0.818761612,0.525189017,0.641443136,5.855033285,7.151084267,11.14843056,1955.255907,28,515.7290837,56.15151223,366,701,513,258896,141.569,73.958,133.9415,515.7290837,7.757200184,97,11
2856,2856,163,1,2,1,1005.099031,1,0.410588982,0.410588982,4.242855477,4.242855477,10.33358338,779.2127228,28,829.3663366,197.6834105,445,1264,822,167532,122.561,1.68538,74.7025,829.3663366,5.708506176,32,35
2857,2857,165,1,2,1,634.7605297,0.959358829,0.509063722,0.530629111,4.242857235,4.422596748,8.334628945,655.1045869,28,519.9130435,178.1915839,240,1004,503,71748,149.551,44.2004,91.567,519.9130435,5.38774886,50,35
2858,2858,183,1,2,1,555.2922567,1,0.99999861,0.99999861,4.242853508,4.242853508,4.242859407,319.9361578,28,515.2857143,70.9506871,369,677,512,50498,148.066,9.88761,138.836,515.2857143,4.242855475,79,65
2859,2859,171,1,2,1,1005.786749,0.713320234,0.333333615,0.467298695,4.259906507,5.971941216,12.77970873,1361.837086,28,871.2236422,209.66191,353,1511,885,272693,46.2042,1.32993,67.906,871.2236422,6.876152752,23,42
2860,2860,118,1,2,1,569.6404873,0.579062613,0.495399938,0.855520504,6.889679216,11.89798662,13.90730738,4775.338263,28,542.012087,52.4970569,376,695,541,672637,7.03874,22.078,111.782,542.012087,10.4465249,89,47
2861,2861,176,1,2,1,584.4285376,0.904904035,0.576765651,0.637377698,4.242850127,4.688729371,7.356280878,612.9990056,28,490.007874,192.5133884,194,1156,464,62231,32.9772,0.261209,56.9355,490.007874,5.269754543,9,34
2862,2862,178,0,1,1,505.1262089,0.950466371,0.738571505,0.777062216,5.977050219,6.288544654,8.092717061,1274.14842,28,496.851312,40.2246403,378,630,496,170420,41.0656,3.20584,98.8845,496.851312,6.725281545,83,32
2863,2863,180,1,2,1,478.6746164,1,0.543103396,0.543103396,4.242851864,4.242851864,7.812235929,589.0873512,28,400.8644068,128.9739201,208,716,361,47302,142.841,0.28782,88.5095,400.8644068,5.200323523,43,39
2864,2864,182,0,1,1,524.405752,0.805735028,0.474761521,0.589227853,4.454981191,5.52908963,9.383618924,968.1852827,28,510.2147651,46.80989043,355,651,509,152044,62.7773,46.9156,108.6945,510.2147651,6.137007054,90,55
2865,2865,184,1,2,1,593.2758516,0.697752226,0.649365049,0.930652781,9.18339956,13.1614049,14.14212171,7159.932208,28,548.5465805,71.75391307,275,780,546,1018651,126.701,14.0602,125.179,548.5465805,11.9565743,79,65
2866,2866,156,1,2,1,554.9839848,0.81316724,0.436390472,0.536655255,4.328109126,5.322532579,9.917973467,957.0355757,28,518.8321678,52.47595754,391,699,512,148386,136.499,35.5084,128.3065,518.8321678,6.113357934,78,42
2867,2867,126,1,2,1,612.3586872,0.889940083,0.384664641,0.432236561,5.200699946,5.843876509,13.52008838,1721.198535,28,587.1252567,47.73148833,447,723,588,285930,5.53852,6.46832,108.4385,587.1252567,7.434426168,64,50
2868,2868,144,1,2,1,515.8072825,0.610237167,0.49433632,0.810072455,5.097317482,8.353010528,10.31143631,1839.045549,28,480.5852273,87.97433821,265,739,468,253749,143.094,14.9285,123.8455,480.5852273,7.600368083,79,65
2869,2869,121,1,2,1,515.2669568,0.590017943,0.579668934,0.982459841,8.197758108,13.89408272,14.14213808,6747.278897,28,500.7244957,54.99344781,290,713,500,868757,85.6169,44.5233,106.437,500.7244957,11.72231401,86,38
2870,2870,134,0,1,1,496.8872016,0.454154819,0.450317993,0.991551722,4.278932259,9.421748,9.502023743,1604.617838,28,489.4666667,59.98714384,277,709,495,198234,138.612,27.1208,136.324,489.4666667,7.262636961,98,9
2871,2871,76,0,1,1,554.4038961,1,0.346071558,0.346071558,4.242854703,4.242854703,12.26005028,924.4792751,28,526.8033473,49.33506421,382,696,525,125906,2.99046,97.5704,101.517,526.8033473,6.043235566,76,29
2872,2872,135,1,2,1,575.3920606,0.799522129,0.632234415,0.790765374,7.953249484,9.947503889,12.57958962,4168.82636,28,554.6550752,56.47484153,363,749,551,590153,139.103,57.5567,134.7265,554.6550752,9.984087971,99,10
2873,2873,0,1,2,1,1572.408035,0.81707827,0.374948794,0.458889689,4.242849323,5.192708553,11.31581004,1044.30129,29,1245.977564,295.8429389,678,2080,1191,388745,62.8778,88.3238,74.5135,1245.977564,6.293792227,0,31
2874,2874,1,1,2,1,1137.719566,0.665389731,0.440451867,0.661945695,4.555057982,6.845699253,10.34178379,1350.814732,29,1023.987406,217.8640743,522,1642,1037,406523,107.961,11.3523,68.39,1023.987406,6.857551214,1,31
2875,2875,2,1,2,1,965.809056,0.754946139,0.497945897,0.659578043,4.828218471,6.395447596,9.696271228,1254.155025,29,889.548913,194.9441555,473,1387,887,327354,45.445,32.7346,53.079,889.548913,6.689919178,2,31
2876,2876,3,1,2,1,960.8441431,0.670487857,0.333333613,0.497150858,4.598535685,6.858492126,13.79559547,1822.540827,29,892.3933464,210.093331,356,1717,872,456013,78.9936,46.4287,68.121,892.3933464,7.577562937,3,31
2877,2877,7,1,2,1,1163.133576,0.723088526,0.410680801,0.567953697,4.242850936,5.867678416,10.33126195,1077.372933,29,1007.17737,236.6462227,586,1719,959,329347,43.6959,63.0053,66.0975,1007.17737,6.359541666,7,31
2878,2878,8,1,2,1,1492.174146,0.662868209,0.427857842,0.645464417,4.24283977,6.400729004,9.916470741,1128.059002,29,1252.323615,262.4846477,666,1831,1264,429547,97.3382,39.6444,69.3625,1252.323615,6.45774763,8,31
2879,2879,175,1,2,1,1168.752576,0.60076626,0.455967183,0.758976017,4.242849948,7.062397192,9.30516516,1167.945309,29,998.1784703,250.5484992,428,1835,971,352357,36.646,18.334,54.2355,998.1784703,6.532979557,9,34
2880,2880,10,1,2,1,942.3545557,0.665743611,0.481514275,0.723272844,4.500782009,6.760533537,9.34714139,1191.341778,29,820.6859504,156.7878903,397,1167,850,297909,30.696,38.0239,48.99725,820.6859504,6.576314699,10,31
2881,2881,185,1,2,1,1155.080421,0.76197217,0.448774703,0.588964691,4.71121477,6.182922363,10.49795083,1280.913609,29,1002.354497,205.3103525,530,1734,991,378890,14.7306,46.6907,53.7295,1002.354497,6.73716334,11,40
2882,2882,12,1,2,1,1112.056993,0.684911349,0.356536906,0.520559202,4.242850688,6.194744317,11.90017252,1310.155974,29,932.6098191,202.111638,329,1429,926,360920,10.3881,24.6772,56.7175,932.6098191,6.788046323,12,31
2883,2883,139,1,2,1,1001.865757,0.773644877,0.428323457,0.553643499,4.636276779,5.992771255,10.82424206,1259.746502,29,925.7853261,188.0468522,437,1484,937,340689,18.3816,10.7838,58.1175,925.7853261,6.699846467,13,38
2884,2884,14,1,2,1,917.9902387,0.82441824,0.669300775,0.811846151,5.721065586,6.939518452,8.547824537,1421.511801,29,806.034965,202.8190257,371,1356,785,345789,35.4139,58.1141,49.4138,806.034965,6.975156454,14,31
2885,2885,15,1,2,1,1258.994551,0.878282243,0.436346904,0.496818543,4.242853034,4.830853715,9.723577728,834.8271697,29,1074.839216,296.411958,407,1912,1063,274084,123.638,96.1353,66.199,1074.839216,5.841207783,15,31
2886,2886,16,1,2,1,1213.350448,0.731985368,0.411802281,0.562582668,4.242852522,5.79636248,10.3031302,1061.380906,29,1061.26935,232.9019571,453,1818,1046,342790,108.491,94.5758,63.6065,1061.26935,6.327918645,16,31
2887,2887,149,1,2,1,759.9137867,0.876091592,0.404096876,0.461249577,4.242855387,4.842935859,10.49959956,903.7083443,29,611.984127,208.7190027,277,1251,603,115665,149.208,93.491,72.9015,611.984127,5.997633096,17,50
2888,2888,94,1,2,1,989.218593,0.782882103,0.333333277,0.425777107,4.714044438,6.021397628,14.14213572,1681.491163,29,856.6957494,261.6019493,277,1693,828,382943,146.485,77.2522,78.421,856.6957494,7.376811057,18,60
2889,2889,19,1,2,1,1191.031816,0.780895742,0.333333392,0.426860302,4.551601317,5.82869271,13.65480155,1517.432482,29,1049.888112,240.0610253,480,1826,1062,450402,94.5599,55.3819,63.7305,1049.888112,7.128643925,19,31
2890,2890,20,1,2,1,1145.664002,0.853791737,0.363320082,0.425537126,4.754185666,5.568320069,13.08539191,1451.027598,29,1010.081731,270.0893704,331,1975,960,420194,112.767,29.5677,71.9975,1010.081731,7.02310273,20,31
2891,2891,21,1,2,1,1174.241688,0.868836594,0.454734028,0.523382684,4.842651163,5.57371915,10.64941452,1204.044696,29,1019.922414,228.0407018,507,1584,988,354933,64.2606,52.9502,77.8655,1019.922414,6.599605866,21,31
2892,2892,22,1,2,1,1292.809223,0.802835569,0.351477105,0.437794636,4.304194622,5.361240572,12.24601705,1183.697322,29,1087.425714,307.1740384,452,2048,1032,380599,69.4446,26.7184,72.304,1087.425714,6.562218476,22,31
2893,2893,141,1,2,1,1023.614035,0.705836349,0.414900487,0.587813999,4.649811174,6.587661824,11.20705161,1437.959303,29,898.2129187,173.9437052,481,1418,900,375453,65.4392,10.5155,58.961,898.2129187,7.001955213,23,42
2894,2894,24,1,2,1,971.8372119,0.745460998,0.557733577,0.748172713,4.319413816,5.794285453,7.74458271,811.9164328,29,833.8769231,156.5556639,415,1139,837,216808,25.6503,68.0385,48.1305,833.8769231,5.787276613,24,31
2895,2895,25,1,2,1,1123.817931,0.868675849,0.49448852,0.569244006,4.915327225,5.658413586,9.940225157,1158.062381,29,964.8988764,197.7506921,471,1469,970,343504,8.50417,69.078,50.4415,964.8988764,6.514500397,25,31
2896,2896,26,1,2,1,1315.750319,0.644917046,0.392496598,0.608600131,4.24285224,6.57891161,10.80990831,1263.928709,29,1081.211699,315.2732782,374,2005,1040,388155,114.482,74.543,67.2955,1081.211699,6.707252506,26,31
2897,2897,27,1,2,1,961.5430229,0.926115412,0.47843817,0.516607503,5.054417098,5.457653584,10.56441023,1220.705524,29,883.5331492,227.509679,372,1764,860,319839,127.436,65.8191,69.026,883.5331492,6.629906956,27,31
2898,2898,28,1,2,1,1134.544564,0.830749386,0.333333418,0.401244255,4.563143189,5.492803568,13.68942609,1437.249002,29,961.6876513,351.4201172,335,2261,867,397177,99.6243,81.5435,57.3925,961.6876513,7.000802117,28,31
2899,2899,29,1,2,1,1253.218399,0.656824592,0.342458028,0.521384298,4.242849482,6.459638594,12.38939995,1422.344272,29,1078.487923,233.6509858,577,1741,1038,446494,97.1817,69.1555,71.4805,1078.487923,6.976517794,29,31
2900,2900,30,1,2,1,1027.90396,0.711286818,0.367136411,0.516158042,4.25659217,5.98435408,11.59403437,1237.093475,29,890.781768,233.5789222,304,1597,888,322463,134.283,86.6094,61.7775,890.781768,6.659443966,30,31
2901,2901,31,1,2,1,1091.177289,0.611631483,0.371626689,0.607599018,4.369443727,7.143915652,11.75761553,1537.341435,29,987.9818594,230.6897949,402,1551,992,435700,108.919,54.6781,56.354,987.9818594,7.159684876,31,31
2902,2902,162,1,2,1,1116.566364,0.640071718,0.364989462,0.570232134,4.242855217,6.628718462,11.6245965,1369.475548,29,930.9925,212.4876466,359,1534,923,372397,126.778,19.0955,71.533,930.9925,6.888984765,32,35
2903,2903,33,1,2,1,1310.651152,0.751542308,0.38343812,0.510201642,4.242850506,5.645524491,11.06528091,1110.230308,29,1090.372671,251.8354633,529,1662,1106,351100,92.8587,96.4741,61.2695,1090.372671,6.423545773,33,31
2904,2904,34,1,2,1,1140.305811,0.80998267,0.366519121,0.452502424,4.609674121,5.691077467,12.57689941,1382.060066,29,1036.638243,184.4394487,579,1479,1026,401179,58.6082,39.2995,59.6495,1036.638243,6.9100221,34,31
2905,2905,35,1,2,1,894.1487789,0.44585745,0.392847539,0.881105698,4.242852715,9.516164232,10.80025275,1826.595624,29,838.7131783,158.8553079,495,1303,825,432776,50.7284,49.514,62.453,838.7131783,7.583178307,35,31
2906,2906,187,1,2,1,837.9101263,1,0.336140813,0.336140813,4.242855969,4.242855969,12.62225771,951.7923955,29,721.4763948,199.666987,269,1250,703,168104,92.3471,1.4892,66.4165,721.4763948,6.102173344,36,33
2907,2907,37,1,2,1,1105.738066,0.673320181,0.359913546,0.53453551,4.242853715,6.301390979,11.78853578,1320.209825,29,1020.143236,198.8655342,475,1491,1027,384594,84.4407,28.8285,60.858,1020.143236,6.805365426,37,31
2908,2908,128,1,2,1,528.794068,0.900766822,0.488165754,0.541944643,6.856665479,7.612031557,14.04577324,3070.77364,29,502.1961023,41.52773724,391,639,502,412303,37.6907,81.4014,102.395,502.1961023,9.01681304,38,62
2909,2909,40,1,2,1,995.5733504,0.756476967,0.379959171,0.502274607,4.242856054,5.608704878,11.16661046,1113.091489,29,913.8103976,211.4635405,519,1713,895,298816,52.9154,70.7648,76.305,913.8103976,6.429059093,40,31
2910,2910,41,1,2,1,1685.97276,0.921652262,0.457480258,0.496369701,4.242850337,4.603526199,9.274390007,758.7912182,29,1345.882845,380.4793014,692,2477,1236,321666,67.8434,72.9989,69.259,1345.882845,5.658194804,41,31
2911,2911,42,1,2,1,1021.361884,0.706600501,0.377177997,0.533792427,4.619092735,6.537064052,12.24645334,1548.953438,29,952.4517544,240.280701,347,1882,959,434318,121.294,46.3991,76.809,952.4517544,7.177666098,42,31
2912,2912,44,1,2,1,1026.139766,0.781717589,0.452282189,0.578574916,4.870602138,6.230641607,10.76894527,1368.917278,29,940.1305419,181.8394902,477,1458,923,381693,57.2419,88.3485,49.5235,940.1305419,6.888048535,44,31
2913,2913,45,1,2,1,1228.811612,0.718732341,0.346076867,0.481510079,4.294567298,5.975196958,12.4092874,1333.850298,29,1135.779221,279.7376851,492,2137,1116,437275,88.6732,83.9567,91.1245,1135.779221,6.828722957,45,31
2914,2914,46,1,2,1,866.3531664,0.961645653,0.381545873,0.396763477,5.395876814,5.611086365,14.14214435,1793.547384,29,822.87251,149.2480944,445,1237,811,413082,76.5804,84.4178,67.7485,822.87251,7.537166026,46,31
2915,2915,47,1,2,1,963.1380538,0.800682213,0.333333346,0.416311665,4.714045854,5.887536624,14.14213704,1644.110773,29,904.6980306,212.2791542,456,1790,891,413447,82.2939,67.2754,77.431,904.6980306,7.321737514,47,31
2916,2916,48,1,2,1,983.7201555,0.865913696,0.368691953,0.425783718,4.800485043,5.54383776,13.02031413,1451.462115,29,917.529976,199.8031235,451,1794,919,382610,133.071,33.8005,76.201,917.529976,7.023803694,48,31
2917,2917,49,1,2,1,821.0481802,0.82419122,0.459734167,0.557800369,4.242856904,5.147903549,9.228935353,844.3626211,29,685.4485981,171.2514135,299,1093,690,146686,148.311,31.383,81.965,685.4485981,5.863363197,49,31
2918,2918,164,1,2,1,862.5567605,0.766473928,0.333333315,0.434891916,4.608108962,6.012088333,13.82432763,1604.282033,29,847.0888889,177.1142626,349,1537,852,381190,138.054,50.0091,71.8855,847.0888889,7.262130299,50,35
2919,2919,52,1,2,1,816.7284569,0.830311475,0.333333511,0.401455985,4.417358518,5.320122208,13.25206848,1304.53741,29,707.2884615,164.0168413,317,1231,722,220674,76.4439,98.3008,66.541,707.2884615,6.778328976,52,31
2920,2920,55,1,2,1,898.2385297,0.645890788,0.360515168,0.558167378,4.24285397,6.568995954,11.76886398,1373.979433,29,801.2972222,168.7519417,333,1190,827,288467,45.3254,97.1903,52.115,801.2972222,6.896528589,55,31
2921,2921,56,1,2,1,1171.242378,0.906741195,0.468956636,0.51718907,5.0296839,5.546989512,10.72526438,1253.414321,29,1043.851351,257.4186788,528,1736,1011,386225,22.5078,84.1124,66.7145,1043.851351,6.688601897,56,31
2922,2922,189,1,2,1,966.7894326,0.637934104,0.44859407,0.703198132,4.483125953,7.027569031,9.993725395,1318.870281,29,892.5570292,217.0815431,477,1716,873,336494,39.4649,78.8425,52.1175,892.5570292,6.803062971,57,33
2923,2923,60,1,2,1,1166.332608,0.654667495,0.445773182,0.680915404,4.335781333,6.62287553,9.72642929,1169.919575,29,1018.925714,207.6735375,539,1506,1031,356624,10.9339,86.2541,51.4845,1018.925714,6.536658546,60,31
2924,2924,61,2,3,1,709.3756128,0.650931404,0.427064101,0.656081575,4.242858508,6.518134597,9.934945356,1150.895694,29,601.3888889,187.6005208,294,1071,596,140725,8.02827,99.4132,55.9425,601.3888889,6.501034219,61,32
2925,2925,62,1,2,1,939.9843028,0.628147675,0.468988752,0.746621807,4.242851961,6.754545354,9.046809631,1086.020597,29,784.2520661,202.0493307,389,1303,771,189789,28.7499,98.8422,47.3835,784.2520661,6.376511553,62,31
2926,2926,177,1,2,1,567.2296483,0.813228758,0.813227926,0.999998977,11.50079712,14.14214266,14.14215714,9634.904714,29,559.9103618,61.24543304,363,730,562,1361702,29.3041,20.5512,103.09,559.9103618,13.20037508,83,32
2927,2927,84,2,3,1,511.3008644,0.638827418,0.638826985,0.999999322,9.034382505,14.14213331,14.1421429,7568.629241,29,489.8891247,45.94007351,349,656,487,923441,28.2365,92.6811,101.391,489.8891247,12.1798762,84,32
2928,2928,119,1,2,1,547.8894904,0.652986275,0.476275155,0.72938004,4.242853573,6.49761524,8.908408356,1028.728474,29,509.8709677,68.78443202,383,706,513,110642,1.24772,84.4001,135.5705,509.8709677,6.262350682,93,43
2929,2929,179,1,2,1,957.1049431,0.885795349,0.371184742,0.419041195,4.752728023,5.365492187,12.80421173,1367.709884,29,899.5979381,213.0760517,336,1622,895,349044,142.437,17.4096,79.218,899.5979381,6.886022837,43,39
2930,2930,107,1,2,1,794.2520013,0.736339906,0.344321542,0.467612226,4.242849262,5.76207975,12.32234623,1261.882403,29,728.3875433,104.534826,487,991,734,210504,52.3015,98.4372,75.216,728.3875433,6.703630861,54,43
2931,2931,95,1,2,1,1041.484427,0.78373916,0.346951721,0.442687744,4.242854254,5.413605022,12.22894713,1176.582424,29,912.6623377,207.3390501,340,1564,915,281100,147.679,61.9172,72.9625,912.6623377,6.549044114,18,60
2932,2932,181,1,2,1,549.5422626,0.752039706,0.490618411,0.652383654,5.445956392,7.241580924,11.10018757,1833.692356,29,531.3173996,37.39294583,446,647,531,277879,59.6029,64.0663,112.5705,531.3173996,7.592986396,90,55
2933,2933,75,1,2,1,657.6775997,0.692217154,0.637428418,0.920850364,5.002125774,7.226237815,7.847352946,1188.170192,29,601.0029674,90.64686513,360,884,594,202538,101.803,7.69466,137.0745,601.0029674,6.570473699,75,31
2934,2934,168,2,3,1,554.9374823,0.965652685,0.965652578,0.99999989,13.65638913,14.14213345,14.14213501,11440.74754,29,538.1626611,58.79387912,342,765,537,1545065,121.43,78.843,118.518,538.1626611,13.97832921,72,47
2935,2935,116,1,2,1,457.9604329,0.8008065,0.420108172,0.524606346,5.941230187,7.419058395,14.14214381,2611.133201,29,440.7341211,35.95514426,348,548,437,298377,38.6501,44.3628,138.1475,440.7341211,8.542404636,38,62
2936,2936,82,1,2,1,598.7524241,0.740743131,0.430821145,0.581606669,6.092729964,8.225158907,14.14213306,2968.655181,29,569.459926,47.50583392,441,718,568,461832,22.6482,36.7177,99.824,569.459926,8.91573289,82,31
2937,2937,125,2,3,1,523.8653149,0.589352188,0.373321486,0.633443793,5.279559171,8.958241396,14.14212515,2801.713406,29,505.9073034,47.32923085,372,636,503,360206,73.2464,96.5118,113.9275,505.9073034,8.745373583,90,55
2938,2938,155,1,2,1,585.0823816,0.775888499,0.775888272,0.999999708,10.97274054,14.14216161,14.14216575,9192.538092,29,562.5070785,67.79572522,343,819,558,1311204,132.282,57.3722,127.0015,562.5070785,12.99517931,78,42
2939,2939,73,1,2,1,572.6423193,0.465812479,0.463477359,0.994986996,5.416799503,11.62871272,11.68730121,3083.736413,29,533.4290822,65.98813384,346,740,530,447547,137.252,95.4023,128.3985,533.4290822,9.0294829,73,31
2940,2940,127,1,2,1,636.7424741,0.672701607,0.370864873,0.551306655,4.242859529,6.307193982,11.44044593,1282.408548,29,587.6302817,84.31080351,439,836,570,166887,6.26014,2.05489,134.1205,587.6302817,6.739783276,64,50
2941,2941,129,1,2,1,572.8924897,0.755308667,0.755307379,0.999998294,10.68164988,14.1420989,14.14212302,8948.606868,29,568.1801487,61.38995795,333,796,566,1299428,17.3415,56.9962,99.3705,568.1801487,12.87920156,38,62
2942,2942,132,1,2,1,590.0555591,0.622214261,0.436071748,0.700838562,5.567975571,8.948646664,12.76848499,2664.910703,29,542.6549391,60.63354552,378,794,537,401022,123.063,36.4587,123.2895,542.6549391,8.600651506,79,65
2943,2943,108,2,3,1,570.1645676,0.419281332,0.41928115,0.999999566,5.929532226,14.14213267,14.1421388,4967.513379,29,558.1150729,73.02062091,316,871,553,688714,108.572,95.9928,110.8515,558.1150729,10.58482004,68,43
2944,2944,88,1,2,1,611.8883542,0.441441834,0.441441378,0.999998967,6.24294492,14.14216877,14.14218338,5230.107222,29,580.2456556,62.49530955,413,775,579,734591,3.90134,72.6381,103.896,580.2456556,10.7681392,88,31
